docno,text,query_id,text_clean,text_lemma
2045436618476068920,"@PressSec
 
@realDonaldTrump
 
Iran regime change is the only solution. Anything else guarantees repeat in few years
under much worse conditions
Had to solve after first bombing.",MB01,iran regime change is the only solution anything else guarantees repeat in few years under much worse conditions had to solve after first bombing,iran regime change solution guarantee repeat year bad condition solve bombing
2045436304238764390,"Nothing has changed in Iran. No regime change, life goes on as normal.",MB01,nothing has changed in iran no regime change life goes on as normal,change iran regime change life go normal
2045436190002655400,"Let us help the Iranian people to have the freedom they want! there must be real regime-change, including installing the Crown Prince as the new Shah of Iran!

#oldcatholic #oldcatholicchurch #catholic #catholicchurch #catholicism #catholicministries #usccb #EWTN #ncregister",MB01,let us help the iranian people to have the freedom they want there must be real regime change including installing the crown prince as the new shah of iran oldcatholic oldcatholicchurch catholic catholicchurch catholicism catholicministries usccb ewtn ncregister,let help iranian people freedom want real regime change include instal crown prince new shah iran oldcatholic oldcatholicchurch catholic catholicchurch catholicism catholicministrie usccb ewtn ncregister
2045436169584808399,"But we want regime change for Iran.

@realDonaldTrump
 
#IranRevolution2026‌ #KingRezaPahlavi‌ForIran",MB01,but we want regime change for iran iranrevolution2026 kingrezapahlavi foriran,want regime change iran kingrezapahlavi foriran
2045436136114577913,"We need to destroy this Islamic cult occupying Iran to have a complete regime change 
#FreeIran‌ 
#KingRezaPahlavi‌ForIran 
#IranRevolution2026‌",MB01,we need to destroy this islamic cult occupying iran to have a complete regime change freeiran kingrezapahlavi foriran iranrevolution2026,need destroy islamic cult occupy iran complete regime change freeiran kingrezapahlavi foriran
2045436040098279442,"@POTUS
 
@realDonaldTrump
 Remove whole Iran regime, existing a little of it will continue its was as they did so far. They will not change!

#MIGA",MB01,remove whole iran regime existing a little of it will continue its was as they did so far they will not change miga,remove iran regime exist little continue far change miga
2045435984976761027,"FULL REGIME CHANGE IN IRAN.  WE WANT REZA PAHLAVI. Trump lost and caused 50,000 in Iran by IRGC. IRGC has won because they have stayed in power. They are now more ferocious and dangerous than before.
Shame on you Trump. You betrayed 90 million Iranians.",MB01,full regime change in iran we want reza pahlavi trump lost and caused 50 000 in iran by irgc irgc has won because they have stayed in power they are now more ferocious and dangerous than before shame on you trump you betrayed 90 million iranians,regime change iran want reza pahlavi trump lose cause iran irgc irgc win stay power ferocious dangerous shame trump betray million iranian
2045435901283594623,"Iran will keep its ballistic missile deterrence.
There won't be any pro Israel regime change.
Iran will also keep its nuclear power plant projects - that includes low grade enrichment.
The Strait of Hormuz will be kept under control as another huge deterrence against any further",MB01,iran will keep its ballistic missile deterrence there won t be any pro israel regime change iran will also keep its nuclear power plant projects that includes low grade enrichment the strait of hormuz will be kept under control as another huge deterrence against any further,iran ballistic missile deterrence win t pro israel regime change iran nuclear power plant project include low grade enrichment strait hormuz keep control huge deterrence
2045435852072092103,"Complete regime change in Iran 
#KingRezaPahlavi‌ForIran 
#IranRevolution2026‌ 
#FreeIran‌",MB01,complete regime change in iran kingrezapahlavi foriran iranrevolution2026 freeiran,complete regime change iran kingrezapahlavi foriran freeiran
2045435590418608222,"Please explain to me again how there has been regime-change in Iran?

#oldcatholic #oldcatholicchurch #catholic #catholicchurch #catholicism #catholicministries #usccb #EWTN #ncregister #pope #popeleo #popeleoxiv #vatican #vaticannews #bishoprichardministries #IranWar #iran",MB01,please explain to me again how there has been regime change in iran oldcatholic oldcatholicchurch catholic catholicchurch catholicism catholicministries usccb ewtn ncregister pope popeleo popeleoxiv vatican vaticannews bishoprichardministries iranwar iran,explain regime change iran oldcatholic oldcatholicchurch catholic catholicchurch catholicism catholicministrie usccb ewtn ncregister pope popeleo popeleoxiv vatican vaticannews bishoprichardministrie iranwar iran
